id,rle_mask
d0ffb5b3f6,
6852ac83d6,3232 1 3330 4 3429 6 3528 8 3628 9 3727 11 3827 12 3926 14 4025 16 4124 18 4224 19 4323 21 4423 22 4523 23 4623 24 4723 25 4824 25 4924 26 5025 26 5125 27 5226 27 5326 28 5427 28 5527 29 5628 29 5728 30 5828 31 5929 31 6030 31 6131 31 6232 31 6332 32 6433 32 6533 33 6633 34 6734 34 6834 35 6934 36 7035 36 7135 37 7236 37 7337 37 7437 38 7538 38 7638 39 7739 39 7840 39 7941 39 8041 40 8142 40 8242 41 8343 41 8444 41 8544 42 8645 42 8745 43 8846 43 8946 44 9047 44 9147 45 9246 47 9346 48 9446 49 9546 50 9645 52 9744 54 9844 55 9944 56 10044 57 10144 58
83349a5042,34 68 135 68 237 67 340 65 444 62 549 58 653 55 758 51 862 48 967 44 1071 41 1174 39 1278 36 1382 33 1485 31 1589 28 1692 26 1796 23 1899 21 2001 20 2104 18 2206 17 2309 15 2411 14 2513 13 2615 12 2717 11 2819 10 2921 9 3022 9 3124 8 3226 7 3328 6 3430 5 3532 4 3634 3 3737 1
1c093fde09,
13da82c8ae,1 4444 4446 100 4548 99 4650 98 4752 97 4854 96 4955 96 5056 96 5157 96 5258 96 5359 96 5460 96 5561 96 5663 95 5764 95 5865 95 5966 95 6067 95 6168 95 6269 95 6370 95 6471 95 6572 95 6673 95 6773 96 6874 96 6975 96 7076 96 7177 96 7278 96 7378 97 7479 97 7579 98 7678 2524
3e503f55a8,
a67fe36ac3,
3e85318809,4343 1 4442 3 4541 5 4641 6 4741 7 4840 9 4940 10 5040 11 5139 13 5239 14 5339 15 5438 17 5538 18 5638 19 5738 20 5839 20 5939 21 6040 21 6140 22 6241 22 6342 22 6443 22 6544 22 6645 22 6746 22 6848 21 6949 21 7049 22 7150 22 7251 22 7352 22 7453 22 7554 22 7655 22 7756 22 7857 22 7957 23 8058 23 8158 24 8259 24 8359 25 8460 25 8560 26 8660 27 8760 28 8861 28 8962 28 9063 28 9164 28 9265 28 9365 29 9466 29 9567 29 9668 29 9769 29 9869 30 9970 30 10071 30 10172 30
16db20b5e8,
5cb1c7a644,1 10 102 10 203 10 304 10 405 10 506 10 607 10 708 10 809 9 910 9 1011 9 1112 9 1213 10 1314 10 1415 10 1516 11 1617 11 1718 12 1819 12 1920 12 2021 13 2122 13 2223 13 2324 13 2425 12 2526 12 2627 12 2728 12 2829 12 2930 12 3031 12 3132 13 3233 13 3334 13 3435 14 3536 14 3637 14 3738 14 3839 15 3940 14 4041 14 4142 14 4243 13 4344 13 4445 12 4546 11 4647 11 4748 10 4849 9 4950 8 5051 8 5152 7 5253 6 5354 6 5455 5 5556 4 5657 4 5758 3
e37a266061,1412 3 1509 7 1607 10 1706 12 1807 12 1909 11 2011 10 2114 8 2219 4
4325dc8108,
1ecbdbe10f,1 11 102 10 203 10 304 10 405 9 506 8 607 8 708 8 809 7 910 7 1011 7 1112 7 1213 7 1314 7 1415 7 1516 7 1617 7 1718 8 1819 8 1920 8 2021 8 2122 8 2223 8 2324 8 2425 8 2526 8 2627 8 2728 7 2829 7 2930 7 3031 6 3132 6 3233 6 3334 5 3435 5 3536 5 3637 4 3738 4 3839 3 3940 3
a0bd7123fa,402 3 502 4 602 5 702 6 802 7 902 8 1002 9 1102 10 1202 11 1303 11 1404 11 1504 12 1604 13 1704 14 1804 15 1904 16 2005 16 2105 17 2206 17 2307 17 2409 16 2510 16 2611 16 2712 16 2813 16 2914 16 3015 16 3116 16 3217 16 3319 15 3420 15 3521 15 3623 14 3724 14 3826 13 3927 13 4028 13 4129 13 4229 14 4329 15 4430 15 4529 17 4630 17 4730 18 4830 19 4931 19 5032 19 5133 19 5234 19 5336 18 5437 18 5539 17 5640 17 5742 16 5844 15 5946 14 6048 13 6150 12 6251 12 6353 11 6454 11 6556 10 6657 10 6759 9 6861 8 6963 7 7065 6 7167 5 7268 5 7370 4 7471 4 7572 4 7674 3 7775 3 7876 3 7977 3 8078 3 8179 3 8280 3 8381 3 8482 3 8583 3 8684 3 8785 3 8886 3 8987 3 9090 1
c987a5763a,
388385f4be,44 58 145 58 246 58 348 57 448 58 549 58 649 59 749 60 849 61 949 62 1049 63 1149 64 1249 65 1349 66 1449 67 1549 68 1649 69 1750 69 1850 70 1950 71 2050 72 2150 73 2250 74 2350 75 2449 77 2549 78 2648 80 2748 81 2846 84 2945 86 3042 90 3140 93 3239 95 3337 6865
344395de65,1 99 102 100 203 98 304 98 405 96 506 94 607 93 708 91 809 90 910 89 1011 88 1112 87 1213 86 1314 85 1415 84 1516 83 1617 82 1718 81 1819 80 1920 78 2021 77 2122 75 2223 74 2324 72 2425 70 2526 68 2627 65 2728 63 2829 60 2930 58 3031 56 3132 53 3233 45 3334 40 3435 34 3536 31 3637 27 3738 22 3839 19 3940 14 4041 6
69a8775edd,44 58 145 58 247 57 348 57 449 57 550 57 650 58 751 58 852 58 953 58 1054 58 1155 58 1256 58 1357 58 1459 57 1560 57 1661 57 1762 57 1863 57 1965 56 2066 56 2167 56 2269 55 2370 55 2472 54 2573 54 2675 53 2776 53 2877 53 2979 52 3081 51 3182 51 3284 50 3386 49 3488 48 3591 46 3693 45 3795 44 3897 43 3999 42 4101 41 4203 40 4305 39 4407 38 4510 36 4613 34 4716 32 4820 29 4925 25 5030 21 5135 17 5240 13 5345 9 5448 7 5552 4 5655 2
331b11f8db,1919 1 2018 3 2119 3 2220 3 2321 3 2422 3 2523 3 2624 3 2724 4 2825 4 2925 5 3025 6 3125 7 3225 8 3325 9 3425 10 3526 10 3626 11 3727 11 3827 12 3928 12 4029 12 4129 13 4231 12 4332 12 4434 11 4535 11 4637 10 4739 9 4841 8 4943 7 5044 7 5146 6 5248 5 5349 5 5450 5 5551 5 5653 4 5754 4 5855 4 5956 4 6058 3 6160 2 6262 1
a8cf94648e,
bb40a9a368,
29a4296e74,2520 5 2620 7 2720 8 2820 9 2914 16 3014 17 3114 20 3215 20 3291 1 3316 21 3388 9 3407 6 3416 23 3487 15 3505 35 3586 56 3685 59 3771 5 3784 62 3870 10 3883 67 3968 85 4064 6138
91297fe545,1 2020 2026 96 2131 92 2235 89 2340 85 2444 82 2549 78 2653 75 2756 73 2860 70 2965 66 3070 62 3175 58 3279 55 3384 51 3489 47 3592 45 3696 42 3800 39 3905 35 4010 31 4116 26 4220 23 4323 21 4426 19 4530 16 4635 12 4739 9 4844 5 4948 2
365b34260e,1 7345 7371 61 7475 46 7576 23 7677 12
48c9c1c34f,9 93 110 93 211 93 312 93 413 93 513 94 614 94 714 95 815 95 915 96 1016 96 1117 96 1217 97 1318 97 1418 98 1519 98 1619 3022 4647 92 4748 90 4849 88 4950 86 5051 84 5152 82 5253 80 5354 77 5455 74 5556 72 5657 69 5758 67 5859 64 5960 62 6061 59 6162 57 6263 55 6364 54 6465 52 6566 51 6667 50 6768 49 6869 48 6970 47 7071 47 7172 46 7273 45 7374 43 7475 42 7576 41 7677 40 7778 39 7879 37 7980 36 8081 35 8182 33 8283 31 8384 29 8485 25 8586 21 8687 18 8788 16 8889 14 8990 13 9091 12 9192 11 9293 10 9394 9 9495 7 9596 6 9697 4 9798 3
a527fe6bd1,1 25 102 25 203 24 304 24 405 23 506 23 607 22 708 21 809 21 910 20 1011 20 1112 19 1213 19 1314 18 1415 18 1516 17 1617 17 1718 16 1819 16 1920 16 2021 16 2122 16 2223 16 2324 16 2425 16 2526 17 2627 17 2728 17 2829 17 2930 17 3031 17 3132 17 3233 16 3334 16 3435 16 3536 15 3637 15 3738 15 3839 14 3940 14 4041 14 4142 14 4243 14 4344 14 4445 14 4546 15 4647 15 4748 16 4849 16 4950 16 5051 17 5152 17 5253 17 5354 17 5455 17 5556 17 5657 17 5758 16 5859 16 5960 15 6061 15 6162 15 6263 15 6364 16 6465 16 6566 17 6667 17 6768 18 6869 19 6970 20 7071 21 7172 22 7273 23 7374 24 7475 24 7576 25 7677 26 7778 27 7879 28 7980 29 8081 29 8182 30 8283 31 8384 32 8485 33 8586 33 8687 34 8788 35 8889 35 8990 36 9091 37 9192 37 9293 38 9394 38 9495 39 9596 39 9697 40 9798 41 9899 41 10000 42 10101 42
3e1b6580f5,78 24 180 23 281 23 383 22 485 21 586 21 688 20 790 19 891 19 993 18 1094 18 1196 17 1297 17 1399 16 1501 15 1602 15 1704 14 1806 13 1907 13 2008 13 2109 13 2210 13 2311 13 2412 13 2513 13 2614 13 2716 12 2818 11 2920 10 3022 9 3124 8 3227 6 3329 5 3432 3 3534 2 3636 1 4444 1 4543 3 4643 4 4743 5 4843 6 4943 7 5043 8 5144 8 5246 7 5347 7 5449 6 5550 6 5652 5 5753 5 5854 5 5956 4 6057 4 6158 4 6259 4 6360 4 6462 3 6563 3 6663 4 6764 4 6865 4 6966 4 7066 5 7167 5 7268 5 7368 6 7469 6 7569 7 7669 8 7769 9 7869 10 7969 11 8069 12 8169 13 8269 14 8369 15 8469 16 8569 17 8669 18 8769 19 8869 20 8969 21 9071 20 9173 19 9276 17 9380 14 9484 11 9588 8 9693 4 9796 2
e563ae7e9c,
4f15ac8be7,2 27 102 28 203 26 304 25 408 16
1113401d3c,1 1935 1940 97 2043 95 2145 94 2250 90 2352 89 2456 86 2557 70 2628 13 2659 69 2730 10 2761 68 2833 5 2863 67 2964 67 3066 66 3167 66 3268 66 3369 66 3470 66 3572 65 3674 64 3775 64 3878 62 3980 61 4083 59 4187 1 4190 53 4293 22 4317 26 4396 18 4420 22 4501 1 4508 6 4524 17 4611 4 4633 4
cc435c1f0b,
94bcae761a,5253 6 5354 9 5455 11 5556 14 5657 21 5758 36 5856 49 5951 62 6044 4158
b5995bbf96,2627 4 2728 4 2829 4 2930 5 3031 5 3132 5 3233 5 3334 6 3435 6 3536 6 3637 6 3738 6 3839 5 3940 6 4041 6 4142 6 4243 6 4344 6 4445 6 4546 7 4647 8 4748 10 4849 12 4950 13 5051 14 5152 14 5253 15 5354 16 5455 16 5556 16 5657 17 5758 17 5859 17 5960 18 6061 19 6162 20 6263 21 6364 22 6465 23 6566 24 6667 25 6768 26 6869 27 6970 27 7071 27 7172 27 7273 27 7374 27 7475 27 7576 27 7677 27 7778 27 7879 28 7980 28 8081 28 8182 28 8283 29 8384 29 8485 29 8586 30 8687 30 8788 31 8889 32 8990 34 9091 36 9192 38 9293 40 9394 43 9495 45 9596 49 9697 52 9798 54 9899 55 10000 56 10101 57
88ef84acb9,84 18 185 18 287 17 388 17 490 16 591 16 693 15 794 15 895 15 997 14 1098 14 1199 14 1300 14 1401 14 1501 15 1602 15 1703 15 1804 15 1904 16 2005 16 2105 17 2206 17 2306 18 2407 18 2508 18 2608 19 2709 19 2809 20 2909 21 3010 21 3110 22 3211 22 3312 22 3413 22 3514 22 3615 22 3717 21 3818 21 3919 21 4020 21 4121 21 4222 21 4323 21 4423 22 4524 22 4625 22 4725 23 4825 24 4925 25 5025 26 5125 27 5225 28 5325 29 5425 30 5525 31 5625 32 5725 33 5826 33 5926 34 6026 35 6127 35 6227 36 6327 37 6426 39 6526 40 6625 42 6725 43 6825 44 6925 45 7025 46 7125 47 7225 48 7325 49 7426 49 7526 50 7626 51 7727 51 7827 52 7928 52 8028 52 8128 51 8228 52 8328 52 8428 52 8528 53 8628 54 8728 55 8828 56 8927 58 9026 61 9125 63 9223 66 9321 69 9420 72 9520 73 9619 75 9719 76 9820 75 9920 76 10020 77 10121 76
56d842da83,38 64 139 64 240 64 342 63 443 63 545 62 647 61 748 61 849 61 950 61 1051 61 1153 60 1254 60 1355 60 1456 60 1558 59 1659 59 1760 59 1861 59 1962 59 2063 59 2164 59 2265 59 2366 59 2467 59 2568 59 2669 59 2770 59 2871 59 2972 59 3073 59 3175 58 3276 58 3377 58 3478 58 3579 58 3680 58 3781 58 3882 58 3983 58 4084 58 4185 58 4286 58 4387 58 4488 58 4588 59 4689 59 4790 59 4890 60 4991 60 5091 61 5191 62 5291 63 5391 64 5491 65 5591 66 5691 67 5791 68 5891 69 5992 69 6092 70 6193 70 6294 70 6396 69 6497 69 6599 68 6700 68 6802 67 6903 67 7005 66 7106 66 7208 65 7310 64 7412 63 7514 62 7616 61 7718 60 7820 59 7921 59 8023 58 8125 57 8227 56 8329 55 8431 54 8533 53 8636 51 8738 50 8840 49 8943 47 9045 46 9147 45 9249 44 9351 43 9453 42 9554 42 9656 41 9757 41 9858 41 9959 41 10061 40 10163 39
a7fad8af86,
2824065636,
eddf8b7e55,1 3025 3031 94 3132 93 3233 91 3334 89 3435 87 3536 85 3637 83 3738 81 3839 79 3940 77 4041 76 4142 74 4243 73 4344 72 4445 70 4546 69 4647 68 4748 67 4849 66 4950 65 5051 65 5152 64 5253 63 5354 63 5455 62 5556 61 5657 61 5758 61 5859 61 5960 61 6061 62 6162 62 6263 63 6364 63 6465 64 6566 64 6667 64 6768 65 6869 65 6970 66 7071 67 7172 67 7273 68 7374 70 7475 71 7576 73 7677 75 7778 77 7879 78 7980 79 8081 81 8182 82 8283 83 8384 83 8485 84 8586 85 8687 86 8788 86 8889 87 8990 87 9091 86 9192 86 9293 85 9394 84 9495 84 9596 83 9697 83 9798 82 9899 82 10000 82 10101 82
76f8eb7530,
1f68e3a538,1 3737 3746 93 3851 89 3958 83 4063 73 4169 66 4274 59 4379 51 4485 43 4592 31 4698 18
0d15b3011a,92 10 193 10 294 10 395 10 496 10 597 10 697 11 797 12 896 14 995 16 1094 18 1192 21 1290 24 1389 26 1487 29 1586 31 1685 33 1784 35 1883 37 1981 40 2079 43 2178 45 2276 48 2375 50 2474 52 2573 54 2671 57 2769 60 2867 63 2965 66 3062 70 3159 74 3257 77 3355 80 3453 83 3551 86 3650 88 3749 90 3848 92 3947 94 4046 96 4146 97 4246 98 4346 5856
f3d195ee69,
ff7e13c3c5,66 36 167 36 267 37 368 37 467 39 567 40 666 42 766 43 866 44 966 45 1066 46 1167 46 1267 47 1367 48 1467 49 1568 49 1668 50 1768 51 1868 52 1968 53 2068 54 2168 55 2268 56 2368 57 2468 58 2568 59 2668 60 2769 60 2869 61 2970 61 3071 61 3171 62 3272 62 3372 63 3473 63 3573 64 3673 65 3773 66 3872 68 3972 69 4071 71 4170 73 4268 76 4366 79 4464 82 4562 85 4661 87 4760 89 4858 92 4956 5246
48fa508d87,1 34 102 34 203 33 304 33 405 32 506 32 607 31 708 31 809 31 910 31 1011 31 1112 31 1213 30 1314 30 1415 30 1516 30 1617 30 1718 30 1819 29 1920 29 2021 28 2122 28 2223 27 2324 26 2425 25 2526 24 2627 24 2728 23 2829 22 2930 21 3031 20 3132 20 3233 19 3334 18 3435 18 3536 17 3637 17 3738 16 3839 16 3940 15 4041 14 4142 13 4243 13 4344 12 4445 12 4546 12 4647 12 4748 11 4849 11 4950 11 5051 11 5152 11 5253 11 5354 11 5455 11 5556 12 5657 12 5758 12 5859 12 5960 12 6061 12 6162 12 6263 12 6364 12 6465 12 6566 12 6667 12 6768 12 6869 12 6970 12 7071 12 7172 12 7273 12 7374 13 7475 13 7576 14 7677 14 7778 15 7879 15 7980 16 8081 16 8182 17 8283 17 8384 17 8485 17 8586 17 8687 17 8788 18 8889 18 8990 18 9091 18 9192 18 9293 18 9394 18 9495 18 9596 18 9697 18 9798 18 9899 18 10000 18 10101 18
c068228c1e,
61772569c7,
cf8acde8a6,
f2db786fef,
9b0239d22c,
d8b065d0eb,3938 2 4036 5 4134 8 4232 11 4329 15 4419 26 4514 32 4608 39 4704 44 4802 47 4900 50 4999 52 5098 54 5197 56 5296 58 5395 60 5495 61 5595 62 5695 63 5795 64 5896 64 5996 65 6097 65 6198 65 6298 66 6398 67 6498 68 6598 69 6698 70 6798 71 6898 72 6998 73 7098 74 7197 76 7297 77 7397 78 7497 79 7598 79 7698 80 7797 82 7897 83 7996 85 8096 86 8195 88 8295 89 8395 90 8495 91 8595 92 8695 93 8795 94 8895 95 8995 96 9094 1108
7c530a9085,1 44 102 44 203 44 304 43 405 43 506 42 607 42 708 42 809 42 910 42 1011 42 1112 42 1213 42 1314 43 1415 43 1516 44 1617 44 1718 45 1819 46 1920 47 2021 48 2122 48 2223 49 2324 50 2425 51 2526 51 2627 52 2728 53 2829 54 2930 54 3031 55 3132 56 3233 57 3334 57 3435 58 3536 59 3637 60 3738 61 3839 62 3940 64 4041 65 4142 67 4243 69 4344 71 4445 73 4546 74 4647 76 4748 77 4849 79 4950 81 5051 82 5152 83 5253 84 5354 85 5455 86 5556 87 5657 88 5758 88 5859 89 5960 89 6061 90 6162 91 6263 92 6364 92 6465 93 6566 94 6667 95 6768 96 6869 97 6970 3232
26943026b5,1 23 102 24 203 25 304 26 405 28 506 30 607 33 708 35 809 37 910 38 1011 39 1112 40 1213 41 1314 42 1415 43 1516 45 1617 46 1718 47 1819 49 1920 50 2021 51 2122 52 2223 53 2324 54 2425 56 2526 57 2627 58 2728 60 2829 61 2930 62 3031 64 3132 66 3233 67 3334 69 3435 70 3536 72 3637 74 3738 75 3839 77 3940 79 4041 82 4142 90 4243 93 4344 95 4445 97 4546 99 4647 100 4748 5453
113f9e005e,
ad8304e634,
097f02867c,
58a4b8ec4a,
5436f8e94e,1 19 102 18 203 18 304 18 405 18 506 17 607 17 708 17 809 16 910 16 1011 16 1112 15 1213 15 1314 15 1415 14 1516 14 1617 14 1718 14 1819 14 1920 13 2021 13 2122 13 2223 13 2324 13 2425 13 2526 13 2627 12 2728 12 2829 12 2930 12 3031 11 3132 11 3233 10 3334 9 3435 8 3536 8 3637 7 3738 6 3839 5 3940 4
3081fa09b8,4845 4 4937 13 5031 20 5125 27 5217 36 5309 45 5403 52 5499 57 5593 64 5690 68 5787 72 5886 74 5984 77 6083 79 6181 82 6279 85 6377 88 6475 91 6574 93 6673 95 6771 3431
e327e9714d,82 20 183 20 284 20 386 19 488 18 590 17 691 17 794 15 896 14 999 12 1102 10 1204 9 1306 8 1409 6 1511 5 1613 4 1716 2
d01b8993e1,1 41 102 46 203 51 304 63 400 9802
4bdff7af87,52 50 153 50 253 51 354 51 453 53 552 55 651 57 750 59 849 61 948 63 1048 64 1148 65 1249 65 1349 66 1450 66 1550 67 1651 67 1751 68 1852 68 1952 69 2051 71 2151 72 2251 73 2350 75 2450 76 2549 78 2648 80 2748 81 2846 84 2945 86 3043 89 3142 91 3240 94 3339 96 3437 6765
fccf003bed,
4553c50290,2324 3 2425 5 2526 6 2627 8 2728 9 2829 11 2930 13 3031 15 3132 17 3233 18 3334 20 3435 21 3536 22 3637 24 3738 25 3839 26 3940 28 4041 29 4142 30 4243 31 4344 33 4445 34 4546 35 4647 37 4748 38 4849 39 4950 40 5051 41 5152 42 5253 43 5354 44 5455 45 5556 46 5657 47 5758 48 5859 49 5960 50 6061 51 6162 52 6263 53 6364 54 6465 55 6566 56 6667 57 6768 58 6869 59 6970 60 7071 61 7172 61 7273 62 7374 62 7475 62 7576 62 7677 62 7778 62 7879 62 7980 62 8081 61 8182 61 8283 60 8384 60 8485 60 8586 59 8687 59 8788 58 8889 58 8990 57 9091 57 9192 57 9293 56 9394 56 9495 55 9596 55 9697 54 9798 54 9899 53 10000 53 10101 52
92564491d9,1 10201
9eab4428db,
7a86bccee8,71 31 171 32 272 32 373 32 473 33 573 34 673 35 773 36 872 38 972 39 1072 40 1172 41 1272 42 1371 44 1471 45 1571 46 1670 48 1770 49 1869 51 1968 53 2066 56 2164 59 2262 62 2360 65 2457 69 2555 72 2653 75 2752 77 2851 79 2950 81 3050 82 3149 84 3249 85 3348 87 3447 89 3546 91 3645 93 3744 95 3843 6359
f37d00e098,1 2616 2627 87 2728 85 2829 83 2930 80 3031 77 3132 74 3233 72 3334 69 3435 67 3536 66 3637 64 3738 61 3839 57 3940 53 4041 49 4142 46 4243 42 4344 40 4445 37 4546 34 4647 31 4748 27 4849 23 4950 21 5051 19 5152 16 5253 14 5354 11 5455 8 5556 7 5657 6 5758 5 5859 3
9a6aec2179,1 93 102 95 203 96 304 97 405 99 506 100 607 9595
e468f76d96,
8758e2ddb4,1 68 102 68 203 67 304 67 405 67 506 66 607 66 708 66 809 66 910 65 1011 65 1112 64 1213 64 1314 63 1415 63 1516 63 1617 62 1718 62 1819 62 1920 61 2021 61 2122 60 2223 60 2324 59 2425 59 2526 58 2627 58 2728 57 2829 56 2930 56 3031 55 3132 55 3233 54 3334 53 3435 53 3536 52 3637 52 3738 51 3839 51 3940 51 4041 50 4142 50 4243 50 4344 50 4445 50 4546 50 4647 50 4748 50 4849 50 4950 50 5051 50 5152 50 5253 50 5354 50 5455 50 5556 50 5657 49 5758 49 5859 48 5960 48 6061 48 6162 47 6263 46 6364 46 6465 45 6566 45 6667 44 6768 44 6869 43 6970 42 7071 42 7172 41 7273 41 7374 40 7475 39 7576 39 7677 38 7778 37 7879 37 7980 36 8081 36 8182 35 8283 35 8384 34 8485 34 8586 33 8687 33 8788 33 8889 32 8990 32 9091 32 9192 32 9293 33 9394 33 9495 33 9596 34 9697 34 9798 35 9899 36 10000 36 10101 37
4c76db3834,
ccceb23dda,
52b4fe7246,5846 6 5945 10 6045 13 6145 16 6244 19 6341 23 6435 30 6533 33 6633 34 6724 4 6732 36 6822 47 6922 48 7012 5 7020 51 7106 66 7197 5 7204 69 7297 77 7397 78 7498 78 7598 79 7698 80 7796 83 7895 85 7995 86 8095 87 8196 87 8296 88 8395 90 8496 90 8596 91 8696 92 8797 92 8897 93 8998 93 9099 93 9200 93 9301 93 9401 94 9502 94 9603 94 9703 95 9804 95 9906 94 10007 94 10111 91
9da56ef334,1 8175 8179 91 8283 83 8384 77 8485 72 8586 68 8687 64 8788 60 8889 57 8990 51 9091 28 9192 21
8e544dd9be,1 8 102 8 203 8 304 8 405 8 506 8 607 8 708 8 809 8 910 8 1011 8 1112 8 1213 8 1314 8 1415 8 1516 8 1617 8 1718 8 1819 8 1920 8 2021 8 2122 9 2223 9 2324 9 2425 9 2526 9 2627 8 2728 8 2829 8 2930 8 3031 7 3132 7 3233 7 3334 6 3435 6 3536 5 3637 5 3738 4 3839 4 3940 4 4041 4 4142 3 4243 3 4344 3 4445 3 4546 3 4647 3 4748 3 4849 4 4950 4 5051 4 5152 4 5253 4 5354 4 5455 4 5556 3 5657 3 5758 3 5859 3 5960 2 6061 1
b994f9a4fa,73 29 174 29 275 29 376 29 476 30 576 31 676 32 776 33 876 34 976 35 1075 37 1175 38 1274 40 1373 42 1473 43 1572 45 1672 46 1772 47 1872 48 1973 48 2073 49 2173 50 2272 52 2372 53 2472 54 2572 55 2673 55 2773 56 2874 56 2976 55 3077 55 3178 55 3279 55 3381 54 3482 54 3583 54 3685 53 3786 53 3887 53 3988 53 4088 54 4189 54 4289 55 4389 56 4489 57 4588 59 4688 60 4788 61 4887 63 4987 64 5087 65 5188 65 5288 66 5389 66 5489 67 5590 67 5691 67 5792 67 5893 67 5993 68 6094 68 6194 69 6294 70 6394 71 6495 71 6595 72 6695 73 6795 74 6894 76 6994 77 7094 78 7194 79 7295 79 7395 80 7495 81 7596 81 7697 81 7798 81 7899 81 8000 81 8101 81 8202 81 8303 81 8404 81 8504 82 8604 83 8704 84 8804 85 8905 85 9005 86 9105 87 9205 88 9306 88 9406 89 9506 90 9606 91 9706 92 9807 92 9907 93 10007 94 10108 94
1f3a28fbbd,
3d1e2064c8,6652 5 6662 5 6751 17 6851 18 6951 19 7051 20 7151 21 7250 23 7348 26 7448 27 7547 29 7647 30 7746 32 7845 27 7943 29 8042 29 8140 30 8239 30 8337 32 8435 34 8533 36 8630 39 8728 42 8826 44 8923 48 9022 49 9119 52 9217 54 9314 57 9407 64 9503 68 9596 75 9697 73 9790 7 9798 71 9891 7 9899 70 9992 78 10093 77 10195 6
b1e7ed420a,
eb5934bd67,
8d5a7fe872,
e9f4699c1e,
625ba0be4e,
f58804bcfc,
259262e35e,1 95 102 97 203 97 304 97 405 98 506 98 607 98 708 97 809 97 910 96 1011 95 1112 94 1213 94 1314 93 1415 92 1516 92 1617 91 1718 90 1819 89 1920 89 2021 88 2122 87 2223 87 2324 86 2425 86 2526 86 2627 86 2728 86 2829 86 2930 87 3031 88 3132 89 3233 90 3334 91 3435 91 3536 92 3637 92 3738 93 3839 93 3940 94 4041 94 4142 94 4243 95 4344 95 4445 95 4546 96 4647 96 4748 96 4849 95 4950 95 5051 95 5152 94 5253 94 5354 93 5455 93 5556 93 5657 93 5758 93 5859 93 5960 93 6061 93 6162 93 6263 93 6364 94 6465 94 6566 94 6667 95 6768 95 6869 96 6970 97 7071 97 7172 98 7273 98 7374 98 7475 98 7576 98 7677 98 7778 98 7879 97 7980 97 8081 97 8182 96 8283 96 8384 96 8485 95 8586 95 8687 95 8788 95 8889 95 8990 95 9091 95 9192 95 9293 95 9394 95 9495 96 9596 96 9697 96 9798 95 9899 95 10000 94 10101 92
abbc5e8ba1,
bb8a9f2aa7,74 28 175 28 276 28 377 28 477 29 578 29 679 29 779 30 880 30 981 30 1082 30 1183 30 1284 30 1385 30 1486 30 1587 30 1688 30 1790 29 1890 30 1991 30 2092 30 2194 29 2295 29 2396 29 2497 29 2599 28 2701 27 2803 26 2907 23 3011 20 3115 17 3218 15 3322 12 3425 10 3527 9 3630 7 3733 5 3835 4 3937 3 4038 3 4139 3 4240 3 4341 1 4343 1 4442 1 4444 1 4545 1 4646 1 4745 1 4747 1 4846 1 4848 1 4947 1 4949 1 5050 1 5151 1 5252 1 6060 1 6161 1 6260 3 6361 3 6461 4 6562 4 6663 4 6763 5 6864 5 6965 5 7066 5 7167 5 7267 6 7368 6 7469 6 7569 7 7670 7 7771 7 7871 8 7971 9 8072 9 8172 10 8272 11 8373 11 8474 11 8574 12 8675 12 8776 12 8877 12 8978 12 9079 12 9180 12 9281 12 9382 12 9483 12 9585 11 9686 11 9788 10 9889 10 9990 10 10091 10 10192 10
0227a27435,1 64 102 64 203 64 304 64 405 64 506 64 607 64 708 64 809 64 910 64 1011 63 1112 63 1213 63 1314 63 1415 63 1516 63 1617 62 1718 62 1819 62 1920 62 2021 62 2122 62 2223 62 2324 62 2425 62 2526 62 2627 61 2728 61 2829 61 2930 62 3031 62 3132 62 3233 62 3334 63 3435 63 3536 64 3637 64 3738 65 3839 66 3940 66 4041 67 4142 68 4243 69 4344 69 4445 70 4546 72 4647 73 4748 74 4849 75 4950 76 5051 77 5152 78 5253 79 5354 81 5455 82 5556 84 5657 86 5758 87 5859 88 5960 89 6061 90 6162 90 6263 91 6364 92 6465 92 6566 93 6667 93 6768 94 6869 94 6970 95 7071 96 7172 100 7273 2929
1d6d730817,15 55 116 55 217 54 318 53 418 54 518 54 617 55 716 56 814 58 910 62 1011 61 1112 60 1213 59 1314 58 1415 57 1516 56 1617 56 1718 55 1819 55 1920 54 2021 54 2122 54 2223 53 2324 53 2425 53 2526 52 2627 52 2728 52 2829 51 2930 51 3031 51 3132 51 3233 51 3334 51 3435 51 3536 51 3637 51 3738 51 3839 51 3940 52 4041 52 4142 53 4243 54 4344 55 4445 55 4546 55 4647 56 4748 56 4849 56 4950 56 5051 56 5152 57 5253 57 5354 58 5455 58 5556 59 5657 60 5758 61 5859 62 5960 63 6061 63 6162 64 6263 64 6364 63 6465 63 6566 62 6667 61 6768 60 6869 58 6970 57 7071 55 7172 53 7273 52 7374 51 7475 50 7576 49 7677 47 7778 45 7879 44 7980 43 8081 42 8182 42 8283 42 8384 41 8485 41 8586 41 8687 40 8788 40 8889 40 8990 39 9091 38 9192 38 9293 37 9394 36 9495 36 9596 37 9697 37 9798 38 9899 38 10000 38 10101 38
